SIM,Es,Mss,Md,Msl,Ms,Mf,Train_Acc [%],Val_Acc [%],Train_F1 [%],Val_F1 [%]
30,5,2,8,3,0.9,sqrt,84.47032238077014,72.86252354048965,84.48089042138972,73.06873394804428
31,5,2,8,3,0.9,log2,82.67909536566252,72.52498913515863,82.06053143335778,71.36579792499941
32,5,2,9,1,0.7,sqrt,86.47613580449402,71.6746342170071,86.4603806623427,71.17712330509706
33,5,2,9,1,0.7,log2,87.07324184936125,70.13182674199625,87.14169038982766,69.75337407690348
34,5,2,9,1,0.9,sqrt,88.43766515408306,73.71577574967405,88.61776303665232,73.7305725734313
35,5,2,9,1,0.9,log2,87.92730486760337,70.81848471678981,87.7528167869318,70.54347282635868
36,5,2,9,3,0.7,sqrt,83.44750605944637,70.98073301463133,83.70394816062489,70.75680811842817
37,5,2,9,3,0.7,log2,83.95886866036119,72.01071997682168,84.13920114184121,72.52976628966246
38,5,2,9,3,0.9,sqrt,84.81220272265048,69.79284369114879,84.81609595719473,69.61817592157513
39,5,2,9,3,0.9,log2,85.580340057952,71.32985658409387,85.66168058825066,70.79551820728291
40,5,2,10,1,0.7,sqrt,88.39575018679497,74.05331015500508,88.31608954260048,73.30021146376957
41,5,2,10,1,0.7,log2,87.4570371585297,69.45241199478487,87.5517613232098,69.82116626726007
42,5,2,10,1,0.9,sqrt,90.39928562316621,71.83543386933218,90.51273740023683,72.53479332940154
43,5,2,10,1,0.9,log2,89.33437209556614,74.05910473707084,89.41985974244076,74.01395602488783
44,5,2,10,3,0.7,sqrt,83.23355748728882,71.84557438794727,83.4838044594431,72.02429850676849
45,5,2,10,3,0.7,log2,83.7032784793979,71.49934810951761,84.12579627593475,72.33935911213338
46,5,2,10,3,0.9,sqrt,84.68445319191588,71.66594234390844,84.81220237098889,71.70299516908213
47,5,2,10,3,0.9,log2,85.57997557997558,70.80979284369116,85.91032915596305,71.04064957089265
48,5,2,11,1,0.7,sqrt,88.39565906730087,72.69013472403303,88.50577419219974,72.92940942458529
49,5,2,11,1,0.7,log2,88.52468427095295,73.37534405331016,88.57042151809446,73.6426292758004
50,5,2,11,1,0.9,sqrt,90.8694622127458,73.20150659133711,90.91330025137673,72.9523439831545
51,5,2,11,1,0.9,log2,90.6141453902648,70.3027669129364,90.65472595547384,69.86951539745534
52,5,2,11,3,0.7,sqrt,84.00151258360212,72.1802115022454,84.18517636750688,72.5099857214855
53,5,2,11,3,0.7,log2,84.2581961984947,73.541938287701,84.45892918279266,74.08135047402794
54,5,2,11,3,0.9,sqrt,85.62216390574599,73.20585252788644,85.78347497097069,73.28593114627013
55,5,2,11,3,0.9,log2,85.70836294716891,72.18600608431117,85.78445978049493,72.3555076491641
56,5,2,12,1,0.7,sqrt,88.95066790589178,74.05620744603796,88.98898766196257,73.96169928033162
57,5,2,12,1,0.7,log2,89.54795618974723,71.84847167898015,89.68940169890544,72.84600500951399
58,5,2,12,1,0.9,sqrt,90.82818508191643,71.4993481095176,90.90593744250646,71.39428706389529
59,5,2,12,1,0.9,log2,91.1686986313852,68.2500362161379,91.26156438995471,67.6984556511652
60,5,2,12,3,0.7,sqrt,84.38539901226468,70.47660437490946,84.73159227254193,71.03246253895016
61,5,2,12,3,0.7,log2,83.95859530187889,69.2785745328118,84.32854498728857,69.50280021627184
62,5,2,12,3,0.9,sqrt,86.6892643012046,69.96378386208895,86.87594109039081,69.98152864239454
63,5,2,12,3,0.9,log2,86.51887084722907,71.66594234390845,86.68349965042322,71.80137327100269
64,5,2,13,1,0.7,sqrt,89.54813842873544,70.81124148920759,89.68751484235581,70.61255298603727
65,5,2,13,1,0.7,log2,90.27253840686676,71.66449369839201,90.30736842203012,71.92954401819968
66,5,2,13,1,0.9,sqrt,92.27807847210832,70.13327538751267,92.39786392885236,69.60829696071758
67,5,2,13,1,0.9,log2,92.15051118036192,72.18166014776185,92.2483817545897,72.2683961983149
68,5,2,13,3,0.7,sqrt,84.42858965247024,71.66739098942489,85.00954494799366,71.394389947245
69,5,2,13,3,0.7,log2,84.94022561186739,71.68187744458932,85.19042360077738,72.1340180610017
70,5,2,13,3,0.9,sqrt,86.81774278789204,70.81269013472404,87.01701879759773,70.93866943866945
71,5,2,13,3,0.9,log2,85.7937419131449,71.67028828045778,85.97177474386065,71.54357204486625
72,5,2,14,1,0.7,sqrt,90.61314307582965,72.51774590757641,90.67334956328148,73.05226751857768
73,5,2,14,1,0.7,log2,90.01667486742114,74.05620744603796,90.19950935457224,74.09074073024684
74,5,2,14,1,0.9,sqrt,92.32044903686696,72.1831087932783,92.46705798537249,71.77268990336142
75,5,2,14,1,0.9,log2,92.49075137134838,72.17876285672897,92.69439184344573,71.72593974146079
76,5,2,14,3,0.7,sqrt,84.17336394948336,70.31001014051861,84.48752190578732,70.58760499774299
77,5,2,14,3,0.7,log2,85.40949100650593,70.98797624221353,85.64518266420095,70.87863117166498
78,5,2,14,3,0.9,sqrt,87.20044466313122,72.34680573663626,87.581989799212,72.3911685905151
79,5,2,14,3,0.9,log2,86.04960545259053,69.96378386208895,86.26268748276044,70.822013264177
80,5,3,5,1,0.7,sqrt,79.35122920197547,70.65044183688252,78.52058375260702,68.76510707490911
81,5,3,5,1,0.7,log2,79.13800958577079,72.3453570911198,78.46957297012777,71.3431180924787
82,5,3,5,1,0.9,sqrt,79.35177591894009,69.61610893814283,77.64012284049888,65.85585643670751
83,5,3,5,1,0.9,log2,80.12018661272393,69.28002317832826,79.23460290485633,67.81305072036439
84,5,3,5,3,0.7,sqrt,77.47398538443315,69.78560046356657,76.1961526964399,68.2366915555386
85,5,3,5,3,0.7,log2,78.92396989411915,72.17296827466319,78.07525823230847,70.45967388355847
86,5,3,5,3,0.9,sqrt,79.2661235944818,73.19716065478777,78.23511884711843,72.06165499461915
87,5,3,5,3,0.9,log2,78.6261002678913,73.20295523685354,77.74081018745143,72.28450868905169
88,5,3,6,1,0.7,sqrt,81.01507116432491,71.3240620020281,80.01237725589115,70.03002388618256
89,5,3,6,1,0.7,log2,81.69764729466222,73.02766912936404,81.1839126915723,72.583620158992
90,5,3,6,1,0.9,sqrt,81.74020009840905,71.1487758945386,81.12647484332322,69.27910481450304
91,5,3,6,1,0.9,log2,82.38013230550546,73.54483557873388,81.92146596777417,73.03437025094475
92,5,3,6,3,0.7,sqrt,81.18546461830043,72.34101115457048,80.84735507402725,72.58360277715117
93,5,3,6,3,0.7,log2,79.65019226213256,70.4708097928437,79.20642298392858,70.00749295457685
